date,temperature,dewpoint,humidity,pressure,visibility,windspeed,precipitation,rain,winddirection
2011-02-28,5.0,-3.0,55.0,1022,10.0,19,0.0,1,353
2011-03-01,6.0,-3.0,56.0,1022,10.0,19,0.0,0,2
2011-03-02,6.0,-2.0,60.0,1020,10.0,18,0.0,0,4
2011-03-03,3.0,-2.0,73.0,1019,10.0,6,0.0,0,17
2011-03-04,3.0,2.0,92.0,1016,7.0,8,0.0,1,25
2011-03-05,7.0,2.0,75.0,1018,10.0,6,0.0,0,72
2011-03-06,7.0,1.0,73.0,1018,10.0,5,0.0,0,356
2011-03-07,10.0,2.0,60.0,1018,10.0,8,0.0,0,58
2011-03-08,9.0,2.0,62.0,1019,10.0,8,0.0,1,86
2011-03-09,11.0,4.0,68.0,1020,10.0,6,0.0,0,142
2011-03-10,9.0,2.0,64.0,1022,7.0,5,0.0,0,137
2011-03-11,7.0,4.0,84.0,1014,8.0,6,0.0,1,20
2011-03-12,10.0,7.0,83.0,1003,9.0,8,0.0,1,301
2011-03-13,9.0,7.0,81.0,1003,9.0,10,0.0,1,186
2011-03-14,10.0,8.0,83.0,1001,9.0,11,0.0,1,129
2011-03-15,10.0,6.0,77.0,1003,10.0,14,0.0,0,228
2011-03-16,10.0,2.0,61.0,1008,10.0,19,0.0,1,274
2011-03-17,11.0,4.0,64.0,1018,10.0,11,0.0,0,350
2011-03-18,11.0,3.0,64.0,1025,10.0,6,0.0,0,139
2011-03-19,12.0,3.0,57.0,1025,10.0,3,0.0,0,338
2011-03-20,11.0,-1.0,49.0,1022,10.0,5,0.0,0,360
2011-03-21,10.0,3.0,60.0,1023,10.0,6,0.0,0,129
2011-03-22,10.0,1.0,55.0,1025,10.0,8,0.0,0,117
2011-03-23,9.0,3.0,68.0,1024,10.0,11,0.0,1,70
2011-03-24,10.0,7.0,83.0,1025,10.0,10,0.0,1,64
2011-03-25,12.0,8.0,80.0,1022,10.0,8,0.0,1,27
2011-03-26,13.0,9.0,77.0,1016,10.0,10,0.0,1,239
2011-03-27,10.0,8.0,82.0,1015,10.0,18,0.0,1,247
2011-03-28,10.0,5.0,68.0,1019,10.0,13,0.0,1,256
2011-03-29,12.0,6.0,67.0,1019,9.0,10,0.0,0,269
2011-03-30,16.0,7.0,61.0,1023,10.0,13,0.0,0,282
2011-03-31,13.0,7.0,68.0,1027,10.0,3,0.0,0,324
2011-04-01,16.0,8.0,65.0,1024,10.0,6,0.0,0,326
2011-04-02,14.0,8.0,65.0,1017,10.0,6,0.0,0,345
2011-04-03,14.0,11.0,82.0,1014,9.0,8,0.0,1,167
2011-04-04,16.0,11.0,77.0,1021,10.0,5,0.0,0,359
2011-04-05,17.0,9.0,67.0,1024,10.0,5,0.0,0,16
2011-04-06,18.0,8.0,60.0,1025,10.0,6,0.0,0,47
2011-04-07,19.0,8.0,57.0,1026,10.0,6,0.0,0,352
2011-04-08,19.0,7.0,55.0,1024,10.0,6,0.0,0,308
2011-04-09,19.0,7.0,55.0,1021,10.0,8,0.0,0,289
2011-04-10,17.0,9.0,61.0,1021,10.0,8,0.0,0,44
2011-04-11,16.0,7.0,55.0,1023,10.0,11,0.0,0,35
2011-04-12,17.0,5.0,50.0,1025,10.0,11,0.0,0,16
2011-04-13,17.0,5.0,51.0,1020,10.0,6,0.0,0,249
2011-04-14,17.0,5.0,50.0,1012,10.0,8,0.0,0,322
2011-04-15,16.0,1.0,36.0,1011,10.0,10,0.0,0,34
2011-04-16,15.0,6.0,57.0,1015,10.0,10,0.0,0,95
2011-04-17,14.0,4.0,55.0,1017,10.0,8,0.0,0,134
2011-04-18,14.0,3.0,46.0,1016,10.0,11,0.0,0,139
2011-04-19,16.0,7.0,57.0,1011,10.0,11,0.0,1,167
2011-04-20,17.0,12.0,78.0,1010,10.0,11,0.0,1,147
2011-04-21,16.0,11.0,82.0,1009,9.0,8,0.0,1,129
2011-04-22,11.0,9.0,87.0,1006,10.0,11,0.0,1,155
2011-04-23,13.0,9.0,83.0,1008,10.0,5,0.0,1,59
2011-04-24,14.0,8.0,70.0,1013,10.0,8,0.0,1,25
2011-04-25,16.0,9.0,66.0,1016,10.0,13,0.0,1,15
2011-04-26,16.0,8.0,63.0,1016,10.0,11,0.0,0,12
2011-04-27,16.0,6.0,56.0,1015,10.0,8,0.0,0,357
2011-04-28,16.0,7.0,55.0,1010,10.0,8,0.0,0,324
2011-04-29,15.0,8.0,67.0,1004,10.0,11,0.0,0,40
2011-04-30,13.0,10.0,79.0,1002,10.0,10,0.0,1,162
2011-05-01,16.0,9.0,71.0,1003,10.0,11,0.0,0,161
2011-05-02,17.0,11.0,75.0,1002,10.0,8,0.0,1,2
2011-05-03,17.0,10.0,67.0,1011,10.0,8,0.0,1,283
2011-05-04,17.0,7.0,56.0,1017,10.0,6,0.0,0,217
2011-05-05,16.0,7.0,58.0,1017,10.0,6,0.0,0,292
2011-05-06,18.0,11.0,63.0,1014,10.0,13,0.0,0,138
2011-05-07,14.0,11.0,76.0,1013,9.0,14,0.0,1,174
2011-05-08,14.0,8.0,65.0,1019,10.0,11,0.0,0,189
2011-05-09,18.0,9.0,64.0,1021,10.0,5,0.0,0,357
2011-05-10,18.0,10.0,60.0,1024,10.0,5,0.0,0,131
2011-05-11,19.0,9.0,56.0,1022,10.0,5,0.0,0,125
2011-05-12,19.0,11.0,59.0,1019,10.0,6,0.0,1,37
2011-05-13,20.0,11.0,60.0,1018,10.0,5,0.0,1,154
2011-05-14,20.0,12.0,70.0,1019,10.0,10,0.0,1,13
2011-05-15,14.0,3.0,51.0,1024,10.0,14,0.0,0,53
2011-05-16,17.0,6.0,53.0,1024,10.0,8,0.0,0,70
2011-05-17,18.0,9.0,61.0,1021,10.0,6,0.0,0,59
2011-05-18,19.0,8.0,55.0,1015,10.0,10,0.0,0,111
2011-05-19,16.0,10.0,72.0,1016,10.0,11,0.0,1,105
2011-05-20,17.0,8.0,60.0,1019,10.0,5,0.0,0,15
2011-05-21,19.0,8.0,49.0,1020,10.0,6,0.0,0,30
2011-05-22,21.0,10.0,53.0,1021,10.0,6,0.0,0,3
2011-05-23,21.0,10.0,52.0,1024,10.0,6,0.0,0,356
2011-05-24,22.0,9.0,45.0,1024,10.0,6,0.0,0,40
2011-05-25,23.0,7.0,38.0,1022,10.0,5,0.0,0,172
2011-05-26,23.0,9.0,43.0,1019,10.0,10,0.0,1,275
2011-05-27,20.0,14.0,78.0,1018,10.0,8,0.0,1,49
2011-05-28,20.0,13.0,72.0,1017,8.0,5,0.0,1,50
2011-05-29,22.0,13.0,58.0,1016,10.0,11,0.0,1,228
2011-05-30,19.0,15.0,83.0,1015,9.0,11,0.0,1,107
2011-05-31,19.0,12.0,67.0,1019,10.0,10,0.0,0,41
2011-06-01,16.0,3.0,46.0,1024,10.0,19,0.0,0,49
2011-06-02,16.0,4.0,48.0,1021,10.0,16,0.0,0,45
2011-06-03,17.0,6.0,51.0,1019,10.0,10,0.0,0,31
2011-06-04,18.0,8.0,54.0,1015,10.0,6,0.0,0,15
2011-06-05,19.0,10.0,58.0,1009,10.0,8,0.0,1,341
2011-06-06,17.0,14.0,88.0,1008,9.0,10,0.0,1,99
2011-06-07,16.0,13.0,89.0,1008,8.0,5,0.0,1,72
2011-06-08,17.0,9.0,61.0,1014,10.0,8,0.0,0,300
2011-06-09,17.0,7.0,54.0,1016,10.0,11,0.0,0,261
2011-06-10,18.0,8.0,53.0,1017,10.0,5,0.0,0,292
2011-06-11,20.0,8.0,50.0,1019,10.0,8,0.0,0,324
2011-06-12,22.0,8.0,44.0,1019,10.0,10,0.0,0,266
2011-06-13,24.0,7.0,37.0,1017,10.0,8,0.0,0,293
2011-06-14,22.0,7.0,38.0,1019,10.0,8,0.0,0,283
2011-06-15,24.0,8.0,38.0,1019,10.0,8,0.0,0,312
2011-06-16,23.0,9.0,40.0,1017,10.0,8,0.0,0,232
2011-06-17,22.0,8.0,40.0,1015,10.0,10,0.0,0,275
2011-06-18,23.0,6.0,38.0,1016,10.0,10,0.0,0,301
2011-06-19,22.0,4.0,32.0,1019,10.0,6,0.0,0,4
2011-06-20,26.0,9.0,39.0,1019,10.0,8,0.0,0,255
2011-06-21,27.0,9.0,34.0,1017,10.0,8,0.0,0,249
2011-06-22,26.0,6.0,29.0,1017,10.0,11,0.0,0,255
2011-06-23,24.0,4.0,28.0,1018,10.0,8,0.0,0,276
2011-06-24,24.0,9.0,39.0,1021,10.0,10,0.0,0,29
2011-06-25,27.0,9.0,33.0,1022,10.0,6,0.0,0,31
2011-06-26,29.0,11.0,32.0,1020,10.0,6,0.0,0,114
2011-06-27,30.0,9.0,29.0,1018,10.0,11,0.0,0,176
2011-06-28,28.0,8.0,30.0,1016,10.0,10,0.0,0,234
2011-06-29,27.0,11.0,38.0,1017,10.0,11,0.0,0,20
2011-06-30,26.0,8.0,37.0,1018,10.0,11,0.0,0,343
2011-07-01,27.0,8.0,33.0,1019,10.0,11,0.0,0,269
2011-07-02,27.0,7.0,30.0,1014,10.0,8,0.0,0,292
2011-07-03,26.0,4.0,28.0,1009,10.0,11,0.0,0,257
2011-07-04,24.0,9.0,37.0,1014,10.0,6,0.0,0,359
2011-07-05,26.0,7.0,30.0,1017,10.0,11,0.0,0,266
2011-07-06,26.0,6.0,28.0,1014,10.0,11,0.0,0,235
2011-07-07,23.0,3.0,27.0,1012,10.0,13,0.0,0,271
2011-07-08,22.0,3.0,29.0,1015,10.0,6,0.0,0,275
2011-07-09,24.0,7.0,34.0,1016,10.0,10,0.0,0,252
2011-07-10,24.0,5.0,28.0,1016,10.0,11,0.0,0,234
2011-07-11,26.0,3.0,23.0,1013,10.0,8,0.0,0,295
2011-07-12,23.0,7.0,32.0,1012,10.0,13,0.0,0,270
2011-07-13,20.0,7.0,44.0,1018,10.0,19,0.0,0,8
2011-07-14,21.0,4.0,37.0,1020,10.0,10,0.0,0,17
2011-07-15,24.0,6.0,32.0,1020,10.0,8,0.0,0,315
2011-07-16,26.0,5.0,27.0,1016,10.0,10,0.0,0,265
2011-07-17,26.0,8.0,33.0,1011,10.0,14,0.0,0,281
2011-07-18,22.0,4.0,33.0,1012,10.0,11,0.0,0,306
2011-07-19,24.0,7.0,35.0,1013,10.0,23,0.0,0,326
2011-07-20,23.0,4.0,32.0,1016,10.0,8,0.0,0,338
2011-07-21,26.0,4.0,28.0,1012,10.0,6,0.0,0,355
2011-07-22,23.0,9.0,41.0,1012,10.0,16,0.0,0,11
2011-07-23,23.0,6.0,33.0,1015,10.0,16,0.0,0,360
2011-07-24,22.0,5.0,32.0,1017,10.0,10,0.0,0,27
2011-07-25,24.0,9.0,38.0,1017,10.0,5,0.0,0,353
2011-07-26,27.0,10.0,37.0,1014,10.0,8,0.0,0,342
2011-07-27,26.0,7.0,35.0,1016,10.0,14,0.0,0,37
2011-07-28,26.0,11.0,39.0,1018,10.0,10,0.0,0,312
2011-07-29,27.0,8.0,31.0,1017,10.0,10,0.0,1,308
2011-07-30,28.0,8.0,29.0,1015,10.0,10,0.0,0,328
2011-07-31,27.0,8.0,30.0,1014,10.0,13,0.0,0,21
2011-08-01,27.0,9.0,33.0,1010,10.0,10,0.0,1,119
2011-08-02,23.0,12.0,48.0,1014,10.0,18,0.0,1,215
2011-08-03,23.0,10.0,44.0,1020,10.0,6,0.0,0,321
2011-08-04,26.0,8.0,32.0,1019,10.0,6,0.0,0,302
2011-08-05,27.0,8.0,31.0,1015,10.0,10,0.0,0,216
2011-08-06,24.0,9.0,33.0,1012,10.0,13,0.0,0,243
2011-08-07,27.0,12.0,41.0,1012,10.0,16,0.0,0,240
2011-08-08,27.0,6.0,29.0,1017,10.0,8,0.0,0,37
2011-08-09,26.0,4.0,29.0,1022,10.0,13,0.0,0,32
2011-08-10,26.0,8.0,34.0,1021,10.0,8,0.0,0,141
2011-08-11,29.0,13.0,40.0,1018,10.0,11,0.0,0,170
2011-08-12,28.0,11.0,36.0,1015,10.0,8,0.0,1,260
2011-08-13,26.0,14.0,57.0,1014,10.0,18,0.0,1,271
2011-08-14,27.0,11.0,42.0,1013,10.0,10,0.0,0,223
2011-08-15,27.0,8.0,33.0,1016,10.0,6,0.0,0,228
2011-08-16,28.0,9.0,34.0,1017,10.0,6,0.0,0,255
2011-08-17,27.0,8.0,32.0,1014,10.0,10,0.0,0,286
2011-08-18,27.0,11.0,40.0,1013,10.0,10,0.0,1,70
2011-08-19,28.0,11.0,36.0,1018,10.0,10,0.0,0,70
2011-08-20,31.0,9.0,30.0,1020,10.0,10,0.0,0,156
2011-08-21,29.0,11.0,35.0,1018,10.0,10,0.0,1,347
2011-08-22,24.0,13.0,52.0,1017,10.0,11,0.0,1,232
2011-08-23,23.0,11.0,44.0,1016,10.0,8,0.0,0,245
2011-08-24,24.0,8.0,36.0,1016,10.0,10,0.0,0,214
2011-08-25,23.0,7.0,34.0,1014,10.0,11,0.0,0,277
2011-08-26,22.0,6.0,36.0,1014,10.0,19,0.0,0,267
2011-08-27,19.0,0.0,30.0,1020,10.0,6,0.0,0,1
2011-08-28,23.0,2.0,28.0,1019,10.0,10,0.0,0,293
2011-08-29,23.0,2.0,26.0,1016,10.0,10,0.0,0,275
2011-08-30,22.0,-1.0,22.0,1014,10.0,8,0.0,0,283
2011-08-31,23.0,10.0,45.0,1011,10.0,11,0.0,0,197
2011-09-01,23.0,12.0,51.0,1012,10.0,8,0.0,0,178
2011-09-02,21.0,9.0,48.0,1014,10.0,11,0.0,0,213
2011-09-03,19.0,12.0,68.0,1014,10.0,6,0.0,1,134
2011-09-04,20.0,11.0,58.0,1016,10.0,10,0.0,0,247
2011-09-05,21.0,7.0,42.0,1022,10.0,6,0.0,0,92
2011-09-06,22.0,7.0,39.0,1026,10.0,6,0.0,0,289
2011-09-07,23.0,4.0,32.0,1024,10.0,6,0.0,0,306
2011-09-08,24.0,1.0,24.0,1019,10.0,6,0.0,0,281
2011-09-09,24.0,2.0,25.0,1015,10.0,6,0.0,0,306
2011-09-10,24.0,4.0,28.0,1014,10.0,8,0.0,0,292
2011-09-11,21.0,7.0,39.0,1019,10.0,8,0.0,0,256
2011-09-12,23.0,5.0,36.0,1020,10.0,6,0.0,0,348
2011-09-13,24.0,6.0,33.0,1017,10.0,6,0.0,0,358
2011-09-14,26.0,8.0,36.0,1016,10.0,8,0.0,0,109
2011-09-15,24.0,7.0,36.0,1016,10.0,10,0.0,0,119
2011-09-16,24.0,8.0,37.0,1017,10.0,8,0.0,0,283
2011-09-17,23.0,9.0,40.0,1016,10.0,8,0.0,0,269
2011-09-18,21.0,4.0,34.0,1015,10.0,11,0.0,0,14
2011-09-19,17.0,2.0,39.0,1022,10.0,8,0.0,0,39
2011-09-20,20.0,2.0,34.0,1021,10.0,6,0.0,0,343
2011-09-21,21.0,4.0,34.0,1020,10.0,6,0.0,0,292
2011-09-22,21.0,6.0,38.0,1019,10.0,6,0.0,0,278
2011-09-23,22.0,7.0,39.0,1016,10.0,8,0.0,0,273
2011-09-24,20.0,4.0,37.0,1015,10.0,10,0.0,0,235
2011-09-25,23.0,2.0,23.0,1020,10.0,6,0.0,0,162
2011-09-26,20.0,3.0,38.0,1022,10.0,6,0.0,0,345
2011-09-27,21.0,6.0,38.0,1025,10.0,6,0.0,0,345
2011-09-28,19.0,4.0,38.0,1025,10.0,5,0.0,0,26
2011-09-29,19.0,5.0,40.0,1023,10.0,6,0.0,0,23
2011-09-30,20.0,8.0,46.0,1023,10.0,8,0.0,0,119
2011-10-01,19.0,8.0,51.0,1023,10.0,8,0.0,0,116
2011-10-02,18.0,8.0,53.0,1026,10.0,8,0.0,0,8
2011-10-03,19.0,3.0,39.0,1026,10.0,6,0.0,0,336
2011-10-04,20.0,-1.0,27.0,1026,10.0,6,0.0,0,327
2011-10-05,20.0,0.0,29.0,1024,10.0,5,0.0,0,335
2011-10-06,21.0,2.0,33.0,1023,10.0,5,0.0,0,327
2011-10-07,18.0,6.0,46.0,1023,10.0,11,0.0,0,30
2011-10-08,16.0,3.0,46.0,1025,10.0,11,0.0,0,21
2011-10-09,17.0,4.0,47.0,1025,10.0,10,0.0,0,30
2011-10-10,19.0,4.0,42.0,1027,10.0,5,0.0,0,341
2011-10-11,20.0,1.0,36.0,1026,10.0,5,0.0,0,334
2011-10-12,21.0,1.0,32.0,1024,10.0,6,0.0,0,328
2011-10-13,21.0,-1.0,28.0,1021,10.0,6,0.0,0,338
2011-10-14,19.0,-3.0,25.0,1020,10.0,5,0.0,0,339
2011-10-15,17.0,3.0,38.0,1022,10.0,5,0.0,0,360
2011-10-16,18.0,6.0,52.0,1023,10.0,5,0.0,0,360
2011-10-17,16.0,6.0,52.0,1023,10.0,6,0.0,0,357
2011-10-18,16.0,4.0,54.0,1021,10.0,5,0.0,0,346
2011-10-19,16.0,3.0,48.0,1020,10.0,6,0.0,0,352
2011-10-20,14.0,1.0,46.0,1023,10.0,14,0.0,0,50
2011-10-21,11.0,2.0,53.0,1020,10.0,8,0.0,0,349
2011-10-22,14.0,4.0,55.0,1017,10.0,5,0.0,0,337
2011-10-23,14.0,8.0,68.0,1013,10.0,10,0.0,1,212
2011-10-24,14.0,10.0,78.0,1002,10.0,18,0.0,1,196
2011-10-25,11.0,4.0,64.0,1008,10.0,16,0.0,0,231
2011-10-26,11.0,7.0,73.0,1012,10.0,11,0.0,0,175
2011-10-27,12.0,11.0,90.0,1007,9.0,19,0.0,1,158
2011-10-28,13.0,8.0,74.0,1019,10.0,8,0.0,0,25
2011-10-29,13.0,8.0,73.0,1023,10.0,8,0.0,0,4
2011-10-30,14.0,9.0,74.0,1023,10.0,6,0.0,0,291
2011-10-31,14.0,10.0,75.0,1019,10.0,6,0.0,0,275
2011-11-01,16.0,11.0,78.0,1016,10.0,6,0.0,0,180
2011-11-02,14.0,11.0,79.0,1010,10.0,10,0.0,1,153
2011-11-03,12.0,10.0,85.0,1002,9.0,21,0.0,1,196
2011-11-04,11.0,9.0,92.0,998,9.0,6,0.0,1,161
2011-11-05,10.0,6.0,77.0,1006,10.0,6,0.0,1,302
2011-11-06,11.0,4.0,62.0,1015,10.0,16,0.0,1,356
2011-11-07,11.0,8.0,82.0,1016,10.0,5,0.0,1,167
2011-11-08,10.0,6.0,76.0,1017,6.0,5,0.0,0,200
2011-11-09,9.0,7.0,83.0,1020,10.0,3,0.0,1,351
2011-11-10,13.0,11.0,89.0,1018,6.0,5,0.0,1,331
2011-11-11,15.0,11.0,83.0,1017,8.0,3,0.0,0,223
2011-11-12,14.0,9.0,74.0,1021,10.0,8,0.0,0,69
2011-11-13,13.0,9.0,74.0,1022,10.0,8,0.0,0,71
2011-11-14,12.0,9.0,82.0,1016,10.0,10,0.0,1,124
2011-11-15,9.0,7.0,90.0,1014,9.0,5,0.0,1,185
2011-11-16,9.0,7.0,86.0,1019,9.0,5,0.0,0,136
2011-11-17,9.0,7.0,85.0,1023,8.0,3,0.0,0,349
2011-11-18,10.0,8.0,86.0,1019,10.0,6,0.0,1,133
2011-11-19,12.0,8.0,83.0,1012,10.0,11,0.0,1,132
2011-11-20,11.0,11.0,94.0,1011,9.0,6,0.0,1,14
2011-11-21,13.0,9.0,83.0,1012,10.0,6,0.0,1,312
2011-11-22,11.0,9.0,90.0,1014,10.0,3,0.0,1,340
2011-11-23,13.0,8.0,73.0,1023,10.0,10,0.0,1,22
2011-11-24,10.0,6.0,78.0,1027,10.0,8,0.0,0,336
2011-11-25,9.0,4.0,76.0,1030,10.0,5,0.0,0,335
2011-11-26,9.0,3.0,75.0,1030,10.0,6,0.0,0,348
2011-11-27,7.0,3.0,80.0,1026,10.0,5,0.0,0,5
2011-11-28,7.0,3.0,83.0,1024,10.0,3,0.0,0,348
2011-11-29,7.0,3.0,86.0,1025,7.0,5,0.0,0,356
2011-11-30,7.0,3.0,85.0,1028,7.0,5,0.0,0,349
2011-12-01,7.0,4.0,85.0,1026,7.0,6,0.0,0,214
2011-12-02,8.0,3.0,73.0,1019,10.0,11,0.0,1,329
2011-12-03,6.0,2.0,80.0,1025,10.0,5,0.0,0,3
2011-12-04,4.0,2.0,85.0,1024,8.0,3,0.0,0,13
2011-12-05,7.0,3.0,84.0,1023,7.0,3,0.0,0,306
2011-12-06,9.0,5.0,76.0,1025,10.0,8,0.0,0,161
2011-12-07,6.0,3.0,93.0,1030,4.0,3,0.0,0,153
2011-12-08,7.0,3.0,88.0,1029,5.0,3,0.0,0,13
2011-12-09,5.0,3.0,91.0,1023,5.0,5,0.0,0,45
2011-12-10,4.0,4.0,99.0,1020,2.0,3,0.0,1,166
2011-12-11,6.0,4.0,89.0,1019,7.0,5,0.0,0,185
2011-12-12,7.0,6.0,91.0,1024,9.0,6,0.0,0,183
2011-12-13,8.0,6.0,85.0,1023,10.0,14,0.0,0,210
2011-12-14,11.0,7.0,79.0,1021,10.0,16,0.0,0,223
2011-12-15,9.0,2.0,66.0,1028,10.0,14,0.0,0,232
2011-12-16,9.0,6.0,80.0,1021,10.0,23,0.0,1,237
2011-12-17,6.0,-1.0,63.0,1022,10.0,8,0.0,0,293
2011-12-18,3.0,-2.0,69.0,1023,10.0,10,0.0,0,1
2011-12-19,3.0,-2.0,73.0,1027,10.0,5,0.0,0,115
2011-12-20,3.0,-1.0,78.0,1029,7.0,5,0.0,0,107
2011-12-21,8.0,3.0,78.0,1029,6.0,5,0.0,0,1
2011-12-22,7.0,2.0,82.0,1029,8.0,3,0.0,0,347
2011-12-23,6.0,0.0,79.0,1027,10.0,5,0.0,0,353
2011-12-24,7.0,-1.0,62.0,1031,10.0,10,0.0,0,50
2011-12-25,6.0,-3.0,63.0,1032,10.0,6,0.0,0,347
2011-12-26,3.0,-2.0,72.0,1033,10.0,5,0.0,0,345
2011-12-27,4.0,-1.0,78.0,1033,10.0,5,0.0,0,347
2011-12-28,4.0,-2.0,73.0,1033,10.0,5,0.0,0,314
2011-12-29,4.0,-2.0,65.0,1033,10.0,10,0.0,0,21
2011-12-30,3.0,-3.0,70.0,1033,10.0,5,0.0,0,345
2011-12-31,6.0,-1.0,71.0,1031,10.0,3,0.0,0,159
2012-01-01,4.0,1.0,78.0,1027,10.0,6,0.0,0,71
2012-01-02,8.0,3.0,71.0,1028,10.0,16,0.0,0,255
2012-01-03,4.0,0.0,78.0,1033,10.0,5,0.0,0,69
2012-01-04,4.0,0.0,80.0,1034,10.0,5,0.0,0,23
2012-01-05,6.0,2.0,84.0,1032,7.0,3,0.0,0,8
2012-01-06,8.0,3.0,78.0,1029,5.0,8,0.0,0,14
2012-01-07,7.0,2.0,77.0,1030,10.0,3,0.0,0,308
2012-01-08,7.0,-3.0,65.0,1028,10.0,8,0.0,0,345
2012-01-09,6.0,-3.0,65.0,1027,10.0,6,0.0,0,343
2012-01-10,3.0,-2.0,70.0,1030,10.0,5,0.0,0,346
2012-01-11,4.0,-2.0,70.0,1030,10.0,5,0.0,0,356
2012-01-12,3.0,-2.0,75.0,1030,10.0,5,0.0,0,351
2012-01-13,4.0,1.0,80.0,1026,9.0,3,0.0,0,13
2012-01-14,3.0,0.0,87.0,1021,6.0,5,0.0,0,343
2012-01-15,0.0,0.0,94.0,1018,4.0,2,0.0,0,5
2012-01-16,3.0,3.0,90.0,1013,8.0,8,0.0,1,8
2012-01-17,6.0,0.0,72.0,1026,10.0,8,0.0,0,9
2012-01-18,4.0,-1.0,78.0,1033,10.0,5,0.0,0,337
2012-01-19,7.0,2.0,81.0,1036,10.0,5,0.0,0,320
2012-01-20,8.0,3.0,80.0,1033,7.0,6,0.0,0,351
2012-01-21,8.0,3.0,73.0,1030,10.0,6,0.0,0,341
2012-01-22,7.0,2.0,78.0,1024,10.0,5,0.0,0,354
2012-01-23,7.0,1.0,74.0,1020,10.0,6,0.0,0,351
2012-01-24,8.0,-1.0,67.0,1023,10.0,10,0.0,0,351
2012-01-25,6.0,0.0,74.0,1020,10.0,5,0.0,0,342
2012-01-26,3.0,1.0,85.0,1017,8.0,5,0.0,0,18
2012-01-27,6.0,2.0,79.0,1019,9.0,8,0.0,0,30
2012-01-28,6.0,-2.0,63.0,1025,10.0,13,0.0,0,356
2012-01-29,6.0,-5.0,49.0,1024,10.0,23,0.0,0,359
2012-01-30,3.0,-5.0,58.0,1023,10.0,8,0.0,0,231
2012-01-31,4.0,-3.0,66.0,1021,10.0,5,0.0,0,186
2012-02-01,3.0,-1.0,74.0,1014,9.0,5,0.0,1,18
2012-02-02,2.0,-8.0,53.0,1013,10.0,24,0.0,1,7
2012-02-03,1.0,-12.0,42.0,1023,10.0,27,0.0,0,360
2012-02-04,1.0,-9.0,48.0,1030,10.0,26,0.0,0,360
2012-02-05,4.0,-3.0,58.0,1028,10.0,19,0.0,0,335
2012-02-06,9.0,-1.0,54.0,1027,10.0,21,0.0,0,342
2012-02-07,4.0,-1.0,62.0,1024,10.0,14,0.0,0,16
2012-02-08,1.0,-9.0,49.0,1023,10.0,23,0.0,0,11
2012-02-09,2.0,-7.0,61.0,1026,10.0,6,0.0,0,332
2012-02-10,2.0,-7.0,60.0,1022,10.0,8,0.0,0,22
2012-02-11,0.0,-12.0,46.0,1021,10.0,8,0.0,0,26
2012-02-12,-1.0,-12.0,45.0,1022,10.0,16,0.0,0,360
2012-02-13,2.0,-7.0,51.0,1026,10.0,19,0.0,0,8
2012-02-14,4.0,-3.0,62.0,1021,10.0,10,0.0,0,354
2012-02-15,3.0,-3.0,61.0,1025,10.0,11,0.0,0,23
2012-02-16,4.0,-3.0,59.0,1023,10.0,13,0.0,0,54
2012-02-17,6.0,-4.0,58.0,1023,10.0,8,0.0,0,334
2012-02-18,4.0,-4.0,56.0,1022,10.0,6,0.0,0,295
2012-02-19,4.0,-3.0,60.0,1022,10.0,8,0.0,0,349
2012-02-20,4.0,-9.0,42.0,1026,10.0,10,0.0,0,22
2012-02-21,3.0,-12.0,39.0,1026,10.0,5,0.0,0,344
2012-02-22,4.0,-13.0,35.0,1027,10.0,6,0.0,0,340
2012-02-23,6.0,-13.0,31.0,1028,10.0,6,0.0,0,345
2012-02-24,8.0,-11.0,35.0,1027,10.0,6,0.0,0,323
2012-02-25,8.0,-8.0,35.0,1024,10.0,6,0.0,0,259
2012-02-26,12.0,-2.0,42.0,1021,10.0,5,0.0,0,344
2012-02-27,10.0,-2.0,46.0,1021,10.0,6,0.0,0,1
2012-02-28,10.0,-1.0,52.0,1021,10.0,5,0.0,0,316
2012-02-29,11.0,1.0,51.0,1022,10.0,5,0.0,0,290
2012-03-01,11.0,1.0,51.0,1021,10.0,6,0.0,1,321
2012-03-02,8.0,4.0,71.0,1024,10.0,6,0.0,0,201
2012-03-03,9.0,4.0,71.0,1028,9.0,6,0.0,0,212
2012-03-04,10.0,6.0,72.0,1026,10.0,10,0.0,0,253
2012-03-05,8.0,-2.0,50.0,1027,10.0,10,0.0,0,9
2012-03-06,7.0,-7.0,41.0,1025,10.0,10,0.0,0,42
2012-03-07,6.0,-8.0,39.0,1027,10.0,8,0.0,0,8
2012-03-08,7.0,-4.0,41.0,1028,10.0,13,0.0,0,2
2012-03-09,11.0,-4.0,40.0,1028,10.0,11,0.0,0,11
2012-03-10,9.0,-4.0,40.0,1031,10.0,6,0.0,0,53
2012-03-11,11.0,-3.0,40.0,1025,10.0,6,0.0,0,21
2012-03-12,12.0,-3.0,39.0,1024,10.0,6,0.0,0,286
2012-03-13,13.0,-3.0,38.0,1024,10.0,6,0.0,0,305
2012-03-14,14.0,-4.0,34.0,1025,10.0,6,0.0,0,329
2012-03-15,15.0,-4.0,30.0,1025,10.0,6,0.0,0,8
2012-03-16,12.0,-1.0,41.0,1023,10.0,8,0.0,0,230
2012-03-17,9.0,3.0,61.0,1023,10.0,13,0.0,0,243
2012-03-18,9.0,-3.0,45.0,1024,10.0,16,0.0,0,297
